#,name,asof,volume,close_usd,sector_level1,sector_level2
4193,Amazon Com,9/2/15,74142320,25.5275025,CONSUMER CYCLICALS,Retailers
4194,Amazon Com,9/3/15,62993880,25.235999,CONSUMER CYCLICALS,Retailers
4195,Amazon Com,9/4/15,53850200,24.95,CONSUMER CYCLICALS,Retailers
4196,Amazon Com,9/7/15,0,24.95,CONSUMER CYCLICALS,Retailers
4197,Amazon Com,9/8/15,76213060,25.877002,CONSUMER CYCLICALS,Retailers
4198,Amazon Com,9/9/15,87413120,25.844495,CONSUMER CYCLICALS,Retailers
4199,Amazon Com,9/10/15,51519640,26.112,CONSUMER CYCLICALS,Retailers
4200,Amazon Com,9/11/15,64557240,26.4719975,CONSUMER CYCLICALS,Retailers
4201,Amazon Com,9/14/15,62604820,26.0689945,CONSUMER CYCLICALS,Retailers
4202,Amazon Com,9/15/15,57318660,26.118506,CONSUMER CYCLICALS,Retailers
4203,Amazon Com,9/16/15,45055800,26.369495,CONSUMER CYCLICALS,Retailers
4204,Amazon Com,9/17/15,83389680,26.943506,CONSUMER CYCLICALS,Retailers
4205,Amazon Com,9/18/15,123201480,27.0130005,CONSUMER CYCLICALS,Retailers
4206,Amazon Com,9/21/15,65666260,27.419495,CONSUMER CYCLICALS,Retailers
4207,Amazon Com,9/22/15,76834960,26.9199955,CONSUMER CYCLICALS,Retailers
4208,Amazon Com,9/23/15,44751420,26.8035035,CONSUMER CYCLICALS,Retailers
4209,Amazon Com,9/24/15,70019280,26.6875,CONSUMER CYCLICALS,Retailers
4210,Amazon Com,9/25/15,80619960,26.2125,CONSUMER CYCLICALS,Retailers
4211,Amazon Com,9/28/15,108690620,25.203003,CONSUMER CYCLICALS,Retailers
4212,Amazon Com,9/29/15,89150620,24.8035035,CONSUMER CYCLICALS,Retailers
4213,Amazon Com,9/30/15,80093620,25.594495,CONSUMER CYCLICALS,Retailers
4214,Amazon Com,10/1/15,75369660,26.035999,CONSUMER CYCLICALS,Retailers
4215,Amazon Com,10/2/15,91955940,26.627002,CONSUMER CYCLICALS,Retailers
4216,Amazon Com,10/5/15,67827180,27.183997,CONSUMER CYCLICALS,Retailers
4217,Amazon Com,10/6/15,90950400,26.8739995,CONSUMER CYCLICALS,Retailers
4218,Amazon Com,10/7/15,76241740,27.0969975,CONSUMER CYCLICALS,Retailers
4219,Amazon Com,10/8/15,93528840,26.657996,CONSUMER CYCLICALS,Retailers
4220,Amazon Com,10/9/15,70747280,26.9900025,CONSUMER CYCLICALS,Retailers
4221,Amazon Com,10/12/15,55522060,27.5094975,CONSUMER CYCLICALS,Retailers
4222,Amazon Com,10/13/15,58760880,27.4449955,CONSUMER CYCLICALS,Retailers
4223,Amazon Com,10/14/15,71641200,27.241504,CONSUMER CYCLICALS,Retailers
4224,Amazon Com,10/15/15,98740700,28.1219975,CONSUMER CYCLICALS,Retailers
4225,Amazon Com,10/16/15,86315860,28.5380005,CONSUMER CYCLICALS,Retailers
4226,Amazon Com,10/19/15,87508440,28.6574955,CONSUMER CYCLICALS,Retailers
4227,Amazon Com,10/20/15,86924220,28.0439945,CONSUMER CYCLICALS,Retailers
4228,Amazon Com,10/21/15,67233100,27.788501,CONSUMER CYCLICALS,Retailers
4229,Amazon Com,10/22/15,155587420,28.195496,CONSUMER CYCLICALS,Retailers
4230,Amazon Com,10/23/15,213853360,29.9515015,CONSUMER CYCLICALS,Retailers
4231,Amazon Com,10/26/15,85394300,30.4305055,CONSUMER CYCLICALS,Retailers
4232,Amazon Com,10/27/15,75742720,30.5505005,CONSUMER CYCLICALS,Retailers
4233,Amazon Com,10/28/15,78524000,30.855005,CONSUMER CYCLICALS,Retailers
4234,Amazon Com,10/29/15,77920520,31.3275025,CONSUMER CYCLICALS,Retailers
4235,Amazon Com,10/30/15,77487260,31.2949955,CONSUMER CYCLICALS,Retailers
4236,Amazon Com,11/2/15,56329580,31.417505,CONSUMER CYCLICALS,Retailers
4237,Amazon Com,11/3/15,64938200,31.265503,CONSUMER CYCLICALS,Retailers
4238,Amazon Com,11/4/15,96810000,32.047498,CONSUMER CYCLICALS,Retailers
4239,Amazon Com,11/5/15,94476480,32.7824955,CONSUMER CYCLICALS,Retailers
4240,Amazon Com,11/6/15,81843300,32.968506,CONSUMER CYCLICALS,Retailers
4241,Amazon Com,11/9/15,80976460,32.7745,CONSUMER CYCLICALS,Retailers
4242,Amazon Com,11/10/15,69789660,32.983997,CONSUMER CYCLICALS,Retailers
4243,Amazon Com,11/11/15,107746180,33.6625,CONSUMER CYCLICALS,Retailers
4244,Amazon Com,11/12/15,85693600,33.280005,CONSUMER CYCLICALS,Retailers
4245,Amazon Com,11/13/15,125221480,32.117505,CONSUMER CYCLICALS,Retailers
4246,Amazon Com,11/16/15,148718680,32.390503,CONSUMER CYCLICALS,Retailers
4247,Amazon Com,11/17/15,86403520,32.1650025,CONSUMER CYCLICALS,Retailers
4248,Amazon Com,11/18/15,89395400,33.177002,CONSUMER CYCLICALS,Retailers
4249,Amazon Com,11/19/15,94104760,33.063501,CONSUMER CYCLICALS,Retailers
4250,Amazon Com,11/20/15,77922700,33.422498,CONSUMER CYCLICALS,Retailers
4251,Amazon Com,11/23/15,87701180,33.9495,CONSUMER CYCLICALS,Retailers
4252,Amazon Com,11/24/15,90868360,33.5574955,CONSUMER CYCLICALS,Retailers
4253,Amazon Com,11/25/15,53957780,33.7670045,CONSUMER CYCLICALS,Retailers
4254,Amazon Com,11/26/15,0,33.7670045,CONSUMER CYCLICALS,Retailers
4255,Amazon Com,11/27/15,39336020,33.6630005,CONSUMER CYCLICALS,Retailers
4256,Amazon Com,11/30/15,113863440,33.2400025,CONSUMER CYCLICALS,Retailers
4257,Amazon Com,12/1/15,95023040,33.953003,CONSUMER CYCLICALS,Retailers
4258,Amazon Com,12/2/15,85470540,33.8005005,CONSUMER CYCLICALS,Retailers
4259,Amazon Com,12/3/15,101294680,33.3125,CONSUMER CYCLICALS,Retailers
4260,Amazon Com,12/4/15,90695940,33.631995,CONSUMER CYCLICALS,Retailers
4261,Amazon Com,12/7/15,74656280,33.491504,CONSUMER CYCLICALS,Retailers
4262,Amazon Com,12/8/15,73038160,33.866504,CONSUMER CYCLICALS,Retailers
4263,Amazon Com,12/9/15,103163440,33.239502,CONSUMER CYCLICALS,Retailers
4264,Amazon Com,12/10/15,69109440,33.1160035,CONSUMER CYCLICALS,Retailers
4265,Amazon Com,12/11/15,109488440,32.0074955,CONSUMER CYCLICALS,Retailers
4266,Amazon Com,12/14/15,87225480,32.895496,CONSUMER CYCLICALS,Retailers
4267,Amazon Com,12/15/15,95068280,32.931995,CONSUMER CYCLICALS,Retailers
4268,Amazon Com,12/16/15,79289400,33.788501,CONSUMER CYCLICALS,Retailers
4269,Amazon Com,12/17/15,73632900,33.5324955,CONSUMER CYCLICALS,Retailers
4270,Amazon Com,12/18/15,136826100,33.206995,CONSUMER CYCLICALS,Retailers
4271,Amazon Com,12/21/15,65018000,33.2255005,CONSUMER CYCLICALS,Retailers
4272,Amazon Com,12/22/15,53355900,33.1574955,CONSUMER CYCLICALS,Retailers
4273,Amazon Com,12/23/15,54458440,33.184998,CONSUMER CYCLICALS,Retailers
4274,Amazon Com,12/24/15,21859400,33.139502,CONSUMER CYCLICALS,Retailers
4275,Amazon Com,12/25/15,0,33.139502,CONSUMER CYCLICALS,Retailers
4276,Amazon Com,12/28/15,75671100,33.759998,CONSUMER CYCLICALS,Retailers
4277,Amazon Com,12/29/15,114699920,34.698499,CONSUMER CYCLICALS,Retailers
4278,Amazon Com,12/30/15,70380060,34.4535035,CONSUMER CYCLICALS,Retailers
4279,Amazon Com,12/31/15,74991200,33.794495,CONSUMER CYCLICALS,Retailers
4280,Amazon Com,1/1/16,0,33.794495,CONSUMER CYCLICALS,Retailers
4281,Amazon Com,1/4/16,186290400,31.8495,CONSUMER CYCLICALS,Retailers
4282,Amazon Com,1/5/16,116452040,31.689502,CONSUMER CYCLICALS,Retailers
4283,Amazon Com,1/6/16,106583900,31.6324955,CONSUMER CYCLICALS,Retailers
4284,Amazon Com,1/7/16,141498280,30.3969975,CONSUMER CYCLICALS,Retailers
4285,Amazon Com,1/8/16,110258280,30.3525025,CONSUMER CYCLICALS,Retailers
4286,Amazon Com,1/11/16,97831020,30.887,CONSUMER CYCLICALS,Retailers
4287,Amazon Com,1/12/16,94482040,30.894495,CONSUMER CYCLICALS,Retailers
4288,Amazon Com,1/13/16,153104760,29.090503,CONSUMER CYCLICALS,Retailers
4289,Amazon Com,1/14/16,144759540,29.65,CONSUMER CYCLICALS,Retailers
4290,Amazon Com,1/15/16,155690480,28.508997,CONSUMER CYCLICALS,Retailers
4291,Amazon Com,1/18/16,0,28.508997,CONSUMER CYCLICALS,Retailers
4292,Amazon Com,1/19/16,96143280,28.7239995,CONSUMER CYCLICALS,Retailers
4293,Amazon Com,1/20/16,159328120,28.588501,CONSUMER CYCLICALS,Retailers
4294,Amazon Com,1/21/16,99044380,28.751001,CONSUMER CYCLICALS,Retailers
4295,Amazon Com,1/22/16,102402900,29.8189945,CONSUMER CYCLICALS,Retailers
4296,Amazon Com,1/25/16,87921560,29.8265015,CONSUMER CYCLICALS,Retailers
4297,Amazon Com,1/26/16,75313100,30.0625,CONSUMER CYCLICALS,Retailers
4298,Amazon Com,1/27/16,103057040,29.167505,CONSUMER CYCLICALS,Retailers
4299,Amazon Com,1/28/16,280303440,31.767505,CONSUMER CYCLICALS,Retailers
4300,Amazon Com,1/29/16,293551020,29.35,CONSUMER CYCLICALS,Retailers
4301,Amazon Com,2/1/16,127102420,28.740503,CONSUMER CYCLICALS,Retailers
4302,Amazon Com,2/2/16,126240940,27.605005,CONSUMER CYCLICALS,Retailers
4303,Amazon Com,2/3/16,200974220,26.5535035,CONSUMER CYCLICALS,Retailers
4304,Amazon Com,2/4/16,123981400,26.8130005,CONSUMER CYCLICALS,Retailers
4305,Amazon Com,2/5/16,194178600,25.1064945,CONSUMER CYCLICALS,Retailers
4306,Amazon Com,2/8/16,196510160,24.405005,CONSUMER CYCLICALS,Retailers
4307,Amazon Com,2/9/16,141558280,24.1035035,CONSUMER CYCLICALS,Retailers
4308,Amazon Com,2/10/16,135723600,24.5239995,CONSUMER CYCLICALS,Retailers
4309,Amazon Com,2/11/16,147947900,25.1910035,CONSUMER CYCLICALS,Retailers
4310,Amazon Com,2/12/16,107695700,25.354004,CONSUMER CYCLICALS,Retailers
4311,Amazon Com,2/15/16,0,25.354004,CONSUMER CYCLICALS,Retailers
4312,Amazon Com,2/16/16,102370000,26.055005,CONSUMER CYCLICALS,Retailers
4313,Amazon Com,2/17/16,96480080,26.705005,CONSUMER CYCLICALS,Retailers
4314,Amazon Com,2/18/16,94700160,26.25,CONSUMER CYCLICALS,Retailers
4315,Amazon Com,2/19/16,99494380,26.7449955,CONSUMER CYCLICALS,Retailers
4316,Amazon Com,2/22/16,111331100,27.975,CONSUMER CYCLICALS,Retailers
4317,Amazon Com,2/23/16,81015800,27.6469975,CONSUMER CYCLICALS,Retailers
4318,Amazon Com,2/24/16,124633360,27.702002,CONSUMER CYCLICALS,Retailers
4319,Amazon Com,2/25/16,90509300,27.7574955,CONSUMER CYCLICALS,Retailers
4320,Amazon Com,2/26/16,97540780,27.7614995,CONSUMER CYCLICALS,Retailers
4321,Amazon Com,2/29/16,82907900,27.626001,CONSUMER CYCLICALS,Retailers
4322,Amazon Com,3/1/16,100769060,28.952002,CONSUMER CYCLICALS,Retailers
4323,Amazon Com,3/2/16,91643440,29.0104985,CONSUMER CYCLICALS,Retailers
4324,Amazon Com,3/3/16,54825840,28.8745,CONSUMER CYCLICALS,Retailers
4325,Amazon Com,3/4/16,68330900,28.756995,CONSUMER CYCLICALS,Retailers
4326,Amazon Com,3/7/16,98650540,28.1400025,CONSUMER CYCLICALS,Retailers
4327,Amazon Com,3/8/16,94599060,28.0130005,CONSUMER CYCLICALS,Retailers
4328,Amazon Com,3/9/16,87545620,27.973499,CONSUMER CYCLICALS,Retailers
4329,Amazon Com,3/10/16,78397840,27.946497,CONSUMER CYCLICALS,Retailers
4330,Amazon Com,3/11/16,75426200,28.4805055,CONSUMER CYCLICALS,Retailers
4331,Amazon Com,3/14/16,69083040,28.668506,CONSUMER CYCLICALS,Retailers
4332,Amazon Com,3/15/16,77536420,28.851001,CONSUMER CYCLICALS,Retailers
4333,Amazon Com,3/16/16,70753380,28.713501,CONSUMER CYCLICALS,Retailers
4334,Amazon Com,3/17/16,118562120,27.9719975,CONSUMER CYCLICALS,Retailers
4335,Amazon Com,3/18/16,145937740,27.604004,CONSUMER CYCLICALS,Retailers
4336,Amazon Com,3/21/16,103114620,27.6989995,CONSUMER CYCLICALS,Retailers
4337,Amazon Com,3/22/16,80011280,28.0239995,CONSUMER CYCLICALS,Retailers
4338,Amazon Com,3/23/16,79674400,28.4814945,CONSUMER CYCLICALS,Retailers
4339,Amazon Com,3/24/16,103710780,29.147498,CONSUMER CYCLICALS,Retailers
4340,Amazon Com,3/25/16,0,29.147498,CONSUMER CYCLICALS,Retailers
4341,Amazon Com,3/28/16,62430440,28.993506,CONSUMER CYCLICALS,Retailers
4342,Amazon Com,3/29/16,87851340,29.6930055,CONSUMER CYCLICALS,Retailers
4343,Amazon Com,3/30/16,77809220,29.9344975,CONSUMER CYCLICALS,Retailers
4344,Amazon Com,3/31/16,53636220,29.681995,CONSUMER CYCLICALS,Retailers
4345,Amazon Com,4/1/16,58347720,29.925,CONSUMER CYCLICALS,Retailers
4346,Amazon Com,4/4/16,49416500,29.6594975,CONSUMER CYCLICALS,Retailers
4347,Amazon Com,4/5/16,46177680,29.306995,CONSUMER CYCLICALS,Retailers
4348,Amazon Com,4/6/16,56998180,30.104004,CONSUMER CYCLICALS,Retailers
4349,Amazon Com,4/7/16,63780740,29.571497,CONSUMER CYCLICALS,Retailers
4350,Amazon Com,4/8/16,51838720,29.730005,CONSUMER CYCLICALS,Retailers
4351,Amazon Com,4/11/16,54085340,29.796497,CONSUMER CYCLICALS,Retailers
4352,Amazon Com,4/12/16,52821240,30.1584965,CONSUMER CYCLICALS,Retailers
4353,Amazon Com,4/13/16,84566960,30.7410035,CONSUMER CYCLICALS,Retailers
4354,Amazon Com,4/14/16,70242720,31.0375,CONSUMER CYCLICALS,Retailers
4355,Amazon Com,4/15/16,57753620,31.294495,CONSUMER CYCLICALS,Retailers
4356,Amazon Com,4/18/16,87217660,31.767505,CONSUMER CYCLICALS,Retailers
4357,Amazon Com,4/19/16,81117400,31.3949955,CONSUMER CYCLICALS,Retailers
4358,Amazon Com,4/20/16,52188500,31.6495,CONSUMER CYCLICALS,Retailers
4359,Amazon Com,4/21/16,51925960,31.55,CONSUMER CYCLICALS,Retailers
4360,Amazon Com,4/22/16,101678040,31.025,CONSUMER CYCLICALS,Retailers
4361,Amazon Com,4/25/16,53658480,31.309998,CONSUMER CYCLICALS,Retailers
4362,Amazon Com,4/26/16,50428660,30.8439945,CONSUMER CYCLICALS,Retailers
4363,Amazon Com,4/27/16,81375340,30.3285035,CONSUMER CYCLICALS,Retailers
4364,Amazon Com,4/28/16,157452120,30.1,CONSUMER CYCLICALS,Retailers
4365,Amazon Com,4/29/16,206214780,32.9795045,CONSUMER CYCLICALS,Retailers
4366,Amazon Com,5/2/16,131570320,34.192505,CONSUMER CYCLICALS,Retailers
4367,Amazon Com,5/3/16,98467040,33.5660035,CONSUMER CYCLICALS,Retailers
4368,Amazon Com,5/4/16,92709220,33.5449955,CONSUMER CYCLICALS,Retailers
4369,Amazon Com,5/5/16,97682260,32.9545045,CONSUMER CYCLICALS,Retailers
4370,Amazon Com,5/6/16,87306880,33.697498,CONSUMER CYCLICALS,Retailers
4371,Amazon Com,5/9/16,79643220,33.9875,CONSUMER CYCLICALS,Retailers
4372,Amazon Com,5/10/16,122111400,35.1535035,CONSUMER CYCLICALS,Retailers
4373,Amazon Com,5/11/16,146763900,35.6614995,CONSUMER CYCLICALS,Retailers
4374,Amazon Com,5/12/16,100962980,35.896497,CONSUMER CYCLICALS,Retailers
4375,Amazon Com,5/13/16,95268360,35.4959965,CONSUMER CYCLICALS,Retailers
4376,Amazon Com,5/16/16,108658440,35.532996,CONSUMER CYCLICALS,Retailers
4377,Amazon Com,5/17/16,102427120,34.763501,CONSUMER CYCLICALS,Retailers
4378,Amazon Com,5/18/16,85663760,34.872498,CONSUMER CYCLICALS,Retailers
4379,Amazon Com,5/19/16,60511320,34.926001,CONSUMER CYCLICALS,Retailers
4380,Amazon Com,5/20/16,58323300,35.1400025,CONSUMER CYCLICALS,Retailers
4381,Amazon Com,5/23/16,51901640,34.8375,CONSUMER CYCLICALS,Retailers
4382,Amazon Com,5/24/16,60675640,35.209998,CONSUMER CYCLICALS,Retailers
4383,Amazon Com,5/25/16,65532620,35.417505,CONSUMER CYCLICALS,Retailers
4384,Amazon Com,5/26/16,48933620,35.745496,CONSUMER CYCLICALS,Retailers
4385,Amazon Com,5/27/16,44983280,35.612,CONSUMER CYCLICALS,Retailers
4386,Amazon Com,5/30/16,0,35.612,CONSUMER CYCLICALS,Retailers
4387,Amazon Com,5/31/16,72366460,36.139502,CONSUMER CYCLICALS,Retailers
4388,Amazon Com,6/1/16,65262140,35.9719975,CONSUMER CYCLICALS,Retailers
4389,Amazon Com,6/2/16,60531660,36.412,CONSUMER CYCLICALS,Retailers
4390,Amazon Com,6/3/16,67346120,36.277002,CONSUMER CYCLICALS,Retailers
4391,Amazon Com,6/6/16,54096120,36.3364995,CONSUMER CYCLICALS,Retailers
4392,Amazon Com,6/7/16,54649260,36.187,CONSUMER CYCLICALS,Retailers
4393,Amazon Com,6/8/16,44467320,36.331995,CONSUMER CYCLICALS,Retailers
4394,Amazon Com,6/9/16,43406360,36.3824955,CONSUMER CYCLICALS,Retailers
4395,Amazon Com,6/10/16,68514360,35.895496,CONSUMER CYCLICALS,Retailers
4396,Amazon Com,6/13/16,67044020,35.762,CONSUMER CYCLICALS,Retailers
4397,Amazon Com,6/14/16,50138440,35.9650025,CONSUMER CYCLICALS,Retailers
4398,Amazon Com,6/15/16,54188940,35.7130005,CONSUMER CYCLICALS,Retailers
4399,Amazon Com,6/16/16,61959220,35.8755005,CONSUMER CYCLICALS,Retailers
4400,Amazon Com,6/17/16,117955780,35.319495,CONSUMER CYCLICALS,Retailers
4401,Amazon Com,6/20/16,73543240,35.7005005,CONSUMER CYCLICALS,Retailers
4402,Amazon Com,6/21/16,42750680,35.7910035,CONSUMER CYCLICALS,Retailers
4403,Amazon Com,6/22/16,45209080,35.530005,CONSUMER CYCLICALS,Retailers
4404,Amazon Com,6/23/16,56499480,36.104004,CONSUMER CYCLICALS,Retailers
4405,Amazon Com,6/24/16,152650240,34.9479985,CONSUMER CYCLICALS,Retailers
4406,Amazon Com,6/27/16,111680700,34.5680055,CONSUMER CYCLICALS,Retailers
4407,Amazon Com,6/28/16,80739140,35.397498,CONSUMER CYCLICALS,Retailers
4408,Amazon Com,6/29/16,61401040,35.780005,CONSUMER CYCLICALS,Retailers
4409,Amazon Com,6/30/16,57102840,35.781006,CONSUMER CYCLICALS,Retailers
4410,Amazon Com,7/1/16,58408460,36.283997,CONSUMER CYCLICALS,Retailers
4411,Amazon Com,7/4/16,0,36.283997,CONSUMER CYCLICALS,Retailers
4412,Amazon Com,7/5/16,48628620,36.405005,CONSUMER CYCLICALS,Retailers
4413,Amazon Com,7/6/16,78764980,36.8805055,CONSUMER CYCLICALS,Retailers
4414,Amazon Com,7/7/16,58915660,36.8285035,CONSUMER CYCLICALS,Retailers
4415,Amazon Com,7/8/16,68584340,37.290503,CONSUMER CYCLICALS,Retailers
4416,Amazon Com,7/11/16,63905440,37.6890015,CONSUMER CYCLICALS,Retailers
4417,Amazon Com,7/12/16,112473120,37.4104985,CONSUMER CYCLICALS,Retailers
4418,Amazon Com,7/13/16,82845320,37.1314945,CONSUMER CYCLICALS,Retailers
4419,Amazon Com,7/14/16,47809440,37.059998,CONSUMER CYCLICALS,Retailers
4420,Amazon Com,7/15/16,62427700,36.7719975,CONSUMER CYCLICALS,Retailers
4421,Amazon Com,7/18/16,59098280,36.8035035,CONSUMER CYCLICALS,Retailers
4422,Amazon Com,7/19/16,44336400,36.997498,CONSUMER CYCLICALS,Retailers
4423,Amazon Com,7/20/16,44280460,37.285999,CONSUMER CYCLICALS,Retailers
4424,Amazon Com,7/21/16,46341440,37.221497,CONSUMER CYCLICALS,Retailers
4425,Amazon Com,7/22/16,45554220,37.2430055,CONSUMER CYCLICALS,Retailers
4426,Amazon Com,7/25/16,53585800,36.9805055,CONSUMER CYCLICALS,Retailers
4427,Amazon Com,7/26/16,50593840,36.7795045,CONSUMER CYCLICALS,Retailers
4428,Amazon Com,7/27/16,58262680,36.8334965,CONSUMER CYCLICALS,Retailers
4429,Amazon Com,7/28/16,152351560,37.6305055,CONSUMER CYCLICALS,Retailers
4430,Amazon Com,7/29/16,135541020,37.940503,CONSUMER CYCLICALS,Retailers
4431,Amazon Com,8/1/16,71564100,38.387,CONSUMER CYCLICALS,Retailers
4432,Amazon Com,8/2/16,72065600,38.029004,CONSUMER CYCLICALS,Retailers
4433,Amazon Com,8/3/16,71630500,37.731995,CONSUMER CYCLICALS,Retailers
4434,Amazon Com,8/4/16,63564160,38.038501,CONSUMER CYCLICALS,Retailers
4435,Amazon Com,8/5/16,54087820,38.2989995,CONSUMER CYCLICALS,Retailers
4436,Amazon Com,8/8/16,39725440,38.328003,CONSUMER CYCLICALS,Retailers
4437,Amazon Com,8/9/16,37521820,38.415503,CONSUMER CYCLICALS,Retailers
4438,Amazon Com,8/10/16,32085600,38.428003,CONSUMER CYCLICALS,Retailers
4439,Amazon Com,8/11/16,40394800,38.562,CONSUMER CYCLICALS,Retailers
4440,Amazon Com,8/12/16,31266360,38.628003,CONSUMER CYCLICALS,Retailers
4441,Amazon Com,8/15/16,42370420,38.4245,CONSUMER CYCLICALS,Retailers
4442,Amazon Com,8/16/16,32091220,38.202002,CONSUMER CYCLICALS,Retailers
4443,Amazon Com,8/17/16,37822320,38.2314945,CONSUMER CYCLICALS,Retailers
4444,Amazon Com,8/18/16,29176680,38.2229985,CONSUMER CYCLICALS,Retailers
4445,Amazon Com,8/19/16,46864740,37.865503,CONSUMER CYCLICALS,Retailers
4446,Amazon Com,8/22/16,33585020,37.9739995,CONSUMER CYCLICALS,Retailers
4447,Amazon Com,8/23/16,30482620,38.122498,CONSUMER CYCLICALS,Retailers
4448,Amazon Com,8/24/16,34882140,37.8625,CONSUMER CYCLICALS,Retailers
4449,Amazon Com,8/25/16,32459840,37.960999,CONSUMER CYCLICALS,Retailers
4450,Amazon Com,8/26/16,55536600,38.45,CONSUMER CYCLICALS,Retailers
4451,Amazon Com,8/29/16,43971200,38.564502,CONSUMER CYCLICALS,Retailers
4452,Amazon Com,8/30/16,34183160,38.379004,CONSUMER CYCLICALS,Retailers
4453,Amazon Com,8/31/16,32675780,38.457996,CONSUMER CYCLICALS,Retailers
4454,Amazon Com,9/1/16,35845420,38.531006,CONSUMER CYCLICALS,Retailers
4455,Amazon Com,9/2/16,43635840,38.6219975,CONSUMER CYCLICALS,Retailers
4456,Amazon Com,9/5/16,0,38.6219975,CONSUMER CYCLICALS,Retailers
4457,Amazon Com,9/6/16,74395760,39.443506,CONSUMER CYCLICALS,Retailers
4458,Amazon Com,9/7/16,48492440,39.2239995,CONSUMER CYCLICALS,Retailers
4459,Amazon Com,9/8/16,40610220,39.203003,CONSUMER CYCLICALS,Retailers
4460,Amazon Com,9/9/16,85146880,38.006995,CONSUMER CYCLICALS,Retailers
4461,Amazon Com,9/12/16,62494080,38.5745,CONSUMER CYCLICALS,Retailers
4462,Amazon Com,9/13/16,62344480,38.0505005,CONSUMER CYCLICALS,Retailers
4463,Amazon Com,9/14/16,50636440,38.0545045,CONSUMER CYCLICALS,Retailers
4464,Amazon Com,9/15/16,60870680,38.4844975,CONSUMER CYCLICALS,Retailers
4465,Amazon Com,9/16/16,109983680,38.926001,CONSUMER CYCLICALS,Retailers
4466,Amazon Com,9/19/16,45944420,38.755005,CONSUMER CYCLICALS,Retailers
4467,Amazon Com,9/20/16,38743280,39.010999,CONSUMER CYCLICALS,Retailers
4468,Amazon Com,9/21/16,54372880,39.487,CONSUMER CYCLICALS,Retailers
4469,Amazon Com,9/22/16,81578200,40.234998,CONSUMER CYCLICALS,Retailers
4470,Amazon Com,9/23/16,47070220,40.2875,CONSUMER CYCLICALS,Retailers
4471,Amazon Com,9/26/16,53027940,39.957996,CONSUMER CYCLICALS,Retailers
4472,Amazon Com,9/27/16,76392000,40.8055055,CONSUMER CYCLICALS,Retailers
4473,Amazon Com,9/28/16,88441560,41.435999,CONSUMER CYCLICALS,Retailers
4474,Amazon Com,9/29/16,98444920,41.4525025,CONSUMER CYCLICALS,Retailers
4475,Amazon Com,9/30/16,88611340,41.865503,CONSUMER CYCLICALS,Retailers
4476,Amazon Com,10/3/16,55388960,41.837,CONSUMER CYCLICALS,Retailers
4477,Amazon Com,10/4/16,59006280,41.7015015,CONSUMER CYCLICALS,Retailers
4478,Amazon Com,10/5/16,69381100,42.2180055,CONSUMER CYCLICALS,Retailers
4479,Amazon Com,10/6/16,53680260,42.082996,CONSUMER CYCLICALS,Retailers
4480,Amazon Com,10/7/16,48524560,41.971497,CONSUMER CYCLICALS,Retailers
4481,Amazon Com,10/10/16,36542860,42.0854985,CONSUMER CYCLICALS,Retailers
4482,Amazon Com,10/11/16,71763600,41.55,CONSUMER CYCLICALS,Retailers
4483,Amazon Com,10/12/16,47608320,41.7045045,CONSUMER CYCLICALS,Retailers
4484,Amazon Com,10/13/16,61827740,41.4640015,CONSUMER CYCLICALS,Retailers
4485,Amazon Com,10/14/16,59996280,41.1479985,CONSUMER CYCLICALS,Retailers
4486,Amazon Com,10/17/16,67229840,40.647498,CONSUMER CYCLICALS,Retailers
4487,Alphabet Class C,5/16/14,29715160,25.96018447,Technology,Software & IT Services
4488,Alphabet Class C,5/19/14,25597360,26.37055622,Technology,Software & IT Services
4489,Alphabet Class C,5/20/14,35700055,26.41592709,Technology,Software & IT Services
4490,Amazon Com,10/18/16,50250080,40.8824955,CONSUMER CYCLICALS,Retailers
4491,Amazon Com,10/19/16,41814120,40.8844975,CONSUMER CYCLICALS,Retailers
4492,Amazon Com,10/20/16,63039080,40.5160035,CONSUMER CYCLICALS,Retailers
4493,Amazon Com,10/21/16,55860300,40.9495,CONSUMER CYCLICALS,Retailers
4494,Amazon Com,10/24/16,81217980,41.9045045,CONSUMER CYCLICALS,Retailers
4495,Amazon Com,10/25/16,64967160,41.758997,CONSUMER CYCLICALS,Retailers
4496,Amazon Com,10/26/16,79962040,41.1295045,CONSUMER CYCLICALS,Retailers
4497,Amazon Com,10/27/16,148127740,40.9180055,CONSUMER CYCLICALS,Retailers
4498,Amazon Com,10/28/16,216821500,38.8160035,CONSUMER CYCLICALS,Retailers
4499,Amazon Com,10/31/16,108266480,39.4910035,CONSUMER CYCLICALS,Retailers
4500,Amazon Com,11/1/16,106108600,39.270496,CONSUMER CYCLICALS,Retailers
4501,Amazon Com,11/2/16,100530080,38.278003,CONSUMER CYCLICALS,Retailers
4502,Amazon Com,11/3/16,77449920,38.3515015,CONSUMER CYCLICALS,Retailers
4503,Amazon Com,11/4/16,102442040,37.7525025,CONSUMER CYCLICALS,Retailers
4504,Amazon Com,11/7/16,119687120,39.246497,CONSUMER CYCLICALS,Retailers
4505,Amazon Com,11/8/16,68252580,39.3875,CONSUMER CYCLICALS,Retailers
4506,Amazon Com,11/9/16,171257820,38.5939945,CONSUMER CYCLICALS,Retailers
4507,Amazon Com,11/10/16,254939860,37.1189945,CONSUMER CYCLICALS,Retailers
